Unnamed: 0,state,state_postal,state_fips,state_icpsr,county_name,county_fips,county_ansi,county_lat,county_long,jurisdiction,precinct,candidate,candidate_normalized,office,district,writein,party,mode,votes,candidate_fec,candidate_fec_name
1862521,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,101 - BROADWAY,Hillary Clinton,clinton,US President,statewide,False,democratic,total,424,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862522,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,101 - BROADWAY,Gary Johnson,johnson,US President,statewide,False,libertarian,total,65,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862523,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,101 - BROADWAY,Jill Stein,stein,US President,statewide,False,green,total,9,P20003984,"STEIN, JILL"
1862524,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,101 - BROADWAY,Donald Trump,trump,US President,statewide,False,republican,total,1214,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862525,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,101 - BROADWAY,[Write-in],in,US President,statewide,True,,total,9,,
1862526,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,101 - BROADWAY,Evan McMullin,mcmullin,US President,statewide,False,independent,total,24,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862527,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,102 - TIMBERVILLE,Hillary Clinton,clinton,US President,statewide,False,democratic,total,230,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862528,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,102 - TIMBERVILLE,Gary Johnson,johnson,US President,statewide,False,libertarian,total,35,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862529,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,102 - TIMBERVILLE,Jill Stein,stein,US President,statewide,False,green,total,9,P20003984,"STEIN, JILL"
1862530,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,102 - TIMBERVILLE,Donald Trump,trump,US President,statewide,False,republican,total,659,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862531,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,102 - TIMBERVILLE,[Write-in],in,US President,statewide,True,,total,3,,
1862532,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,102 - TIMBERVILLE,Evan McMullin,mcmullin,US President,statewide,False,independent,total,12,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862533,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,103 - FULKS RUN,Hillary Clinton,clinton,US President,statewide,False,democratic,total,119,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862534,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,103 - FULKS RUN,Gary Johnson,johnson,US President,statewide,False,libertarian,total,18,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862535,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,103 - FULKS RUN,Jill Stein,stein,US President,statewide,False,green,total,4,P20003984,"STEIN, JILL"
1862536,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,103 - FULKS RUN,Donald Trump,trump,US President,statewide,False,republican,total,816,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862537,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,103 - FULKS RUN,[Write-in],in,US President,statewide,True,,total,3,,
1862538,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,103 - FULKS RUN,Evan McMullin,mcmullin,US President,statewide,False,independent,total,11,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862539,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,104 - BERGTON,Hillary Clinton,clinton,US President,statewide,False,democratic,total,42,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862540,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,104 - BERGTON,Gary Johnson,johnson,US President,statewide,False,libertarian,total,8,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862541,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,104 - BERGTON,Jill Stein,stein,US President,statewide,False,green,total,1,P20003984,"STEIN, JILL"
1862542,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,104 - BERGTON,Donald Trump,trump,US President,statewide,False,republican,total,282,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862543,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,104 - BERGTON,[Write-in],in,US President,statewide,True,,total,3,,
1862544,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,104 - BERGTON,Evan McMullin,mcmullin,US President,statewide,False,independent,total,1,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862545,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,105 - LACEY SPRING,Hillary Clinton,clinton,US President,statewide,False,democratic,total,112,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862546,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,105 - LACEY SPRING,Gary Johnson,johnson,US President,statewide,False,libertarian,total,21,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862547,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,105 - LACEY SPRING,Jill Stein,stein,US President,statewide,False,green,total,2,P20003984,"STEIN, JILL"
1862548,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,105 - LACEY SPRING,Donald Trump,trump,US President,statewide,False,republican,total,636,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862549,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,105 - LACEY SPRING,[Write-in],in,US President,statewide,True,,total,2,,
1862550,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,105 - LACEY SPRING,Evan McMullin,mcmullin,US President,statewide,False,independent,total,14,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862551,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,106 - TENTH LEGION,Hillary Clinton,clinton,US President,statewide,False,democratic,total,134,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862552,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,106 - TENTH LEGION,Gary Johnson,johnson,US President,statewide,False,libertarian,total,21,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862553,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,106 - TENTH LEGION,Jill Stein,stein,US President,statewide,False,green,total,3,P20003984,"STEIN, JILL"
1862554,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,106 - TENTH LEGION,Donald Trump,trump,US President,statewide,False,republican,total,526,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862555,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,106 - TENTH LEGION,[Write-in],in,US President,statewide,True,,total,4,,
1862556,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,106 - TENTH LEGION,Evan McMullin,mcmullin,US President,statewide,False,independent,total,14,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862557,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,107 - PLAINS,Hillary Clinton,clinton,US President,statewide,False,democratic,total,148,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862558,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,107 - PLAINS,Gary Johnson,johnson,US President,statewide,False,libertarian,total,24,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862559,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,107 - PLAINS,Jill Stein,stein,US President,statewide,False,green,total,1,P20003984,"STEIN, JILL"
1862560,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,107 - PLAINS,Donald Trump,trump,US President,statewide,False,republican,total,617,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862561,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,107 - PLAINS,[Write-in],in,US President,statewide,True,,total,5,,
1862562,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,107 - PLAINS,Evan McMullin,mcmullin,US President,statewide,False,independent,total,14,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862563,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,108 - LITTLE NORTH MOUNTAIN,Hillary Clinton,clinton,US President,statewide,False,democratic,total,103,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862564,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,108 - LITTLE NORTH MOUNTAIN,Gary Johnson,johnson,US President,statewide,False,libertarian,total,10,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862565,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,108 - LITTLE NORTH MOUNTAIN,Jill Stein,stein,US President,statewide,False,green,total,0,P20003984,"STEIN, JILL"
1862566,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,108 - LITTLE NORTH MOUNTAIN,Donald Trump,trump,US President,statewide,False,republican,total,428,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862567,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,108 - LITTLE NORTH MOUNTAIN,[Write-in],in,US President,statewide,True,,total,4,,
1862568,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,108 - LITTLE NORTH MOUNTAIN,Evan McMullin,mcmullin,US President,statewide,False,independent,total,18,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862569,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,201 - SINGERS GLEN,Hillary Clinton,clinton,US President,statewide,False,democratic,total,216,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862570,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,201 - SINGERS GLEN,Gary Johnson,johnson,US President,statewide,False,libertarian,total,32,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862571,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,201 - SINGERS GLEN,Jill Stein,stein,US President,statewide,False,green,total,6,P20003984,"STEIN, JILL"
1862572,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,201 - SINGERS GLEN,Donald Trump,trump,US President,statewide,False,republican,total,827,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862573,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,201 - SINGERS GLEN,[Write-in],in,US President,statewide,True,,total,8,,
1862574,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,201 - SINGERS GLEN,Evan McMullin,mcmullin,US President,statewide,False,independent,total,15,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862575,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,202 - EDOM,Hillary Clinton,clinton,US President,statewide,False,democratic,total,491,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862576,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,202 - EDOM,Gary Johnson,johnson,US President,statewide,False,libertarian,total,56,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862577,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,202 - EDOM,Jill Stein,stein,US President,statewide,False,green,total,15,P20003984,"STEIN, JILL"
1862578,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,202 - EDOM,Donald Trump,trump,US President,statewide,False,republican,total,1125,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862579,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,202 - EDOM,[Write-in],in,US President,statewide,True,,total,10,,
1862580,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,202 - EDOM,Evan McMullin,mcmullin,US President,statewide,False,independent,total,24,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862581,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,203 - DAYTON,Hillary Clinton,clinton,US President,statewide,False,democratic,total,232,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862582,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,203 - DAYTON,Gary Johnson,johnson,US President,statewide,False,libertarian,total,31,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862583,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,203 - DAYTON,Jill Stein,stein,US President,statewide,False,green,total,6,P20003984,"STEIN, JILL"
1862584,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,203 - DAYTON,Donald Trump,trump,US President,statewide,False,republican,total,487,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862585,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,203 - DAYTON,[Write-in],in,US President,statewide,True,,total,2,,
1862586,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,203 - DAYTON,Evan McMullin,mcmullin,US President,statewide,False,independent,total,17,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862587,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,204 - MT CLINTON,Hillary Clinton,clinton,US President,statewide,False,democratic,total,259,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862588,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,204 - MT CLINTON,Gary Johnson,johnson,US President,statewide,False,libertarian,total,29,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862589,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,204 - MT CLINTON,Jill Stein,stein,US President,statewide,False,green,total,5,P20003984,"STEIN, JILL"
1862590,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,204 - MT CLINTON,Donald Trump,trump,US President,statewide,False,republican,total,900,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862591,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,204 - MT CLINTON,[Write-in],in,US President,statewide,True,,total,10,,
1862592,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,204 - MT CLINTON,Evan McMullin,mcmullin,US President,statewide,False,independent,total,19,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862593,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,205 - SILVER LAKE,Hillary Clinton,clinton,US President,statewide,False,democratic,total,480,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862594,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,205 - SILVER LAKE,Gary Johnson,johnson,US President,statewide,False,libertarian,total,46,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862595,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,205 - SILVER LAKE,Jill Stein,stein,US President,statewide,False,green,total,10,P20003984,"STEIN, JILL"
1862596,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,205 - SILVER LAKE,Donald Trump,trump,US President,statewide,False,republican,total,964,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862597,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,205 - SILVER LAKE,[Write-in],in,US President,statewide,True,,total,6,,
1862598,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,205 - SILVER LAKE,Evan McMullin,mcmullin,US President,statewide,False,independent,total,47,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862599,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,301 - KEEZLETOWN,Hillary Clinton,clinton,US President,statewide,False,democratic,total,199,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862600,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,301 - KEEZLETOWN,Gary Johnson,johnson,US President,statewide,False,libertarian,total,34,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862601,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,301 - KEEZLETOWN,Jill Stein,stein,US President,statewide,False,green,total,4,P20003984,"STEIN, JILL"
1862602,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,301 - KEEZLETOWN,Donald Trump,trump,US President,statewide,False,republican,total,586,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862603,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,301 - KEEZLETOWN,[Write-in],in,US President,statewide,True,,total,9,,
1862604,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,301 - KEEZLETOWN,Evan McMullin,mcmullin,US President,statewide,False,independent,total,10,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862605,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,302 - PORT REPUBLIC,Hillary Clinton,clinton,US President,statewide,False,democratic,total,285,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862606,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,302 - PORT REPUBLIC,Gary Johnson,johnson,US President,statewide,False,libertarian,total,31,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862607,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,302 - PORT REPUBLIC,Jill Stein,stein,US President,statewide,False,green,total,3,P20003984,"STEIN, JILL"
1862608,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,302 - PORT REPUBLIC,Donald Trump,trump,US President,statewide,False,republican,total,989,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862609,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,302 - PORT REPUBLIC,[Write-in],in,US President,statewide,True,,total,6,,
1862610,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,302 - PORT REPUBLIC,Evan McMullin,mcmullin,US President,statewide,False,independent,total,15,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862611,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,303 - MELROSE,Hillary Clinton,clinton,US President,statewide,False,democratic,total,134,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862612,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,303 - MELROSE,Gary Johnson,johnson,US President,statewide,False,libertarian,total,17,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862613,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,303 - MELROSE,Jill Stein,stein,US President,statewide,False,green,total,5,P20003984,"STEIN, JILL"
1862614,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,303 - MELROSE,Donald Trump,trump,US President,statewide,False,republican,total,527,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862615,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,303 - MELROSE,[Write-in],in,US President,statewide,True,,total,1,,
1862616,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,303 - MELROSE,Evan McMullin,mcmullin,US President,statewide,False,independent,total,13,P60022654,"MCMULLIN, EVAN / MINDY FINN"
